index,path,filename,label,split
5584,data\raw\daisee\val\400030\4000301023\4000301023.npz,4000301023.npz,0,val
5585,data\raw\daisee\val\400030\4000301025\4000301025.npz,4000301025.npz,0,train
5586,data\raw\daisee\val\400030\4000301026\4000301026.npz,4000301026.npz,0,test
5587,data\raw\daisee\val\400030\4000301027\4000301027.npz,4000301027.npz,0,train
5588,data\raw\daisee\val\400030\4000301028\4000301028.npz,4000301028.npz,1,train
5589,data\raw\daisee\val\400030\4000301031\4000301031.npz,4000301031.npz,1,train
5590,data\raw\daisee\val\400030\4000301032\4000301032.npz,4000301032.npz,0,train
5591,data\raw\daisee\val\400030\4000301034\4000301034.npz,4000301034.npz,0,train
5592,data\raw\daisee\val\400030\4000301038\4000301038.npz,4000301038.npz,0,test
5593,data\raw\daisee\val\400030\4000301039\4000301039.npz,4000301039.npz,0,val
5594,data\raw\daisee\val\400030\4000301040\4000301040.npz,4000301040.npz,1,train
5595,data\raw\daisee\val\400030\4000301041\4000301041.npz,4000301041.npz,0,test
5596,data\raw\daisee\val\400030\4000301043\4000301043.npz,4000301043.npz,0,test
5597,data\raw\daisee\val\400030\4000301044\4000301044.npz,4000301044.npz,0,train
5598,data\raw\daisee\val\400030\4000301045\4000301045.npz,4000301045.npz,0,test
5599,data\raw\daisee\val\400030\4000301047\4000301047.npz,4000301047.npz,0,train
5600,data\raw\daisee\val\400030\4000301049\4000301049.npz,4000301049.npz,1,train
5601,data\raw\daisee\val\400030\4000301052\4000301052.npz,4000301052.npz,0,test
5602,data\raw\daisee\val\400030\4000301053\4000301053.npz,4000301053.npz,0,val
5603,data\raw\daisee\val\400030\4000301054\4000301054.npz,4000301054.npz,0,train
5604,data\raw\daisee\val\400030\4000301055\4000301055.npz,4000301055.npz,1,train
5605,data\raw\daisee\val\400030\4000301056\4000301056.npz,4000301056.npz,0,test
5606,data\raw\daisee\val\400030\4000301057\4000301057.npz,4000301057.npz,0,train
5607,data\raw\daisee\val\400030\4000301058\4000301058.npz,4000301058.npz,1,train
5608,data\raw\daisee\val\400030\4000301059\4000301059.npz,4000301059.npz,0,train
5609,data\raw\daisee\val\400030\4000301060\4000301060.npz,4000301060.npz,1,train
5610,data\raw\daisee\val\400030\4000301061\4000301061.npz,4000301061.npz,1,train
5611,data\raw\daisee\val\400030\4000301062\4000301062.npz,4000301062.npz,0,val
5612,data\raw\daisee\val\400030\4000301063\4000301063.npz,4000301063.npz,0,train
5613,data\raw\daisee\val\400030\4000301064\4000301064.npz,4000301064.npz,0,train
5614,data\raw\daisee\val\400030\4000301065\4000301065.npz,4000301065.npz,1,train
5615,data\raw\daisee\val\400030\4000301066\4000301066.npz,4000301066.npz,1,train
5616,data\raw\daisee\val\400030\4000301067\4000301067.npz,4000301067.npz,1,train
5617,data\raw\daisee\val\400030\4000301068\4000301068.npz,4000301068.npz,1,val
5618,data\raw\daisee\val\400030\4000301069\4000301069.npz,4000301069.npz,1,train
5619,data\raw\daisee\val\400030\4000301070\4000301070.npz,4000301070.npz,1,train
5620,data\raw\daisee\val\400030\4000301071\4000301071.npz,4000301071.npz,1,train
5621,data\raw\daisee\val\400030\4000301072\4000301072.npz,4000301072.npz,0,test
5622,data\raw\daisee\val\400030\4000301073\4000301073.npz,4000301073.npz,0,test
5623,data\raw\daisee\val\400030\4000301074\4000301074.npz,4000301074.npz,0,train
5624,data\raw\daisee\val\400030\4000301076\4000301076.npz,4000301076.npz,1,train
5625,data\raw\daisee\val\400030\4000301079\4000301079.npz,4000301079.npz,1,val
5626,data\raw\daisee\val\400033\4000331001\4000331001.npz,4000331001.npz,0,test
5627,data\raw\daisee\val\400033\4000331002\4000331002.npz,4000331002.npz,0,val
5628,data\raw\daisee\val\400033\4000331003\4000331003.npz,4000331003.npz,0,train
5629,data\raw\daisee\val\400033\4000331004\4000331004.npz,4000331004.npz,0,val
5630,data\raw\daisee\val\400033\4000331005\4000331005.npz,4000331005.npz,0,train
5631,data\raw\daisee\val\400033\4000331006\4000331006.npz,4000331006.npz,0,train
5632,data\raw\daisee\val\400033\4000331007\4000331007.npz,4000331007.npz,0,test
5633,data\raw\daisee\val\400033\4000331008\4000331008.npz,4000331008.npz,0,train
5634,data\raw\daisee\val\400033\4000331011\4000331011.npz,4000331011.npz,0,train
5635,data\raw\daisee\val\400033\4000331012\4000331012.npz,4000331012.npz,0,train
5636,data\raw\daisee\val\400033\4000331013\4000331013.npz,4000331013.npz,1,train
5637,data\raw\daisee\val\400033\4000331015\4000331015.npz,4000331015.npz,0,train
5638,data\raw\daisee\val\400033\4000331017\4000331017.npz,4000331017.npz,1,test
5639,data\raw\daisee\val\400033\4000331019\4000331019.npz,4000331019.npz,0,train
5640,data\raw\daisee\val\400033\4000331020\4000331020.npz,4000331020.npz,0,val
5641,data\raw\daisee\val\400033\4000331021\4000331021.npz,4000331021.npz,0,train
5642,data\raw\daisee\val\400033\4000331022\4000331022.npz,4000331022.npz,0,val
5643,data\raw\daisee\val\400033\4000331023\4000331023.npz,4000331023.npz,0,test
5644,data\raw\daisee\val\400033\4000331025\4000331025.npz,4000331025.npz,0,train
5645,data\raw\daisee\val\400033\4000331027\4000331027.npz,4000331027.npz,0,train
5646,data\raw\daisee\val\400033\4000331029\4000331029.npz,4000331029.npz,0,train
5647,data\raw\daisee\val\400033\4000331030\4000331030.npz,4000331030.npz,0,train
5648,data\raw\daisee\val\400033\4000331031\4000331031.npz,4000331031.npz,0,test
5649,data\raw\daisee\val\400033\4000331032\4000331032.npz,4000331032.npz,0,train
5650,data\raw\daisee\val\400033\4000331033\4000331033.npz,4000331033.npz,0,train
5651,data\raw\daisee\val\400033\4000331035\4000331035.npz,4000331035.npz,0,train
5652,data\raw\daisee\val\400033\4000331036\4000331036.npz,4000331036.npz,1,train
5653,data\raw\daisee\val\400033\4000331037\4000331037.npz,4000331037.npz,1,test
5654,data\raw\daisee\val\400033\4000331038\4000331038.npz,4000331038.npz,0,val
5655,data\raw\daisee\val\400033\4000331039\4000331039.npz,4000331039.npz,0,train
5656,data\raw\daisee\val\400033\4000331040\4000331040.npz,4000331040.npz,0,train
5657,data\raw\daisee\val\400033\4000331041\4000331041.npz,4000331041.npz,0,train
5658,data\raw\daisee\val\400033\4000331042\4000331042.npz,4000331042.npz,0,train
5659,data\raw\daisee\val\400033\4000331043\4000331043.npz,4000331043.npz,0,train
5660,data\raw\daisee\val\400033\4000331044\4000331044.npz,4000331044.npz,0,train
5661,data\raw\daisee\val\400033\4000331045\4000331045.npz,4000331045.npz,0,train
5662,data\raw\daisee\val\400033\4000331046\4000331046.npz,4000331046.npz,0,train
5663,data\raw\daisee\val\400033\4000331051\4000331051.npz,4000331051.npz,1,train
5664,data\raw\daisee\val\400033\4000331052\4000331052.npz,4000331052.npz,0,train
5665,data\raw\daisee\val\400033\4000331053\4000331053.npz,4000331053.npz,0,train
5666,data\raw\daisee\val\400033\4000331054\4000331054.npz,4000331054.npz,0,val
5667,data\raw\daisee\val\400033\4000331055\4000331055.npz,4000331055.npz,1,test
5668,data\raw\daisee\val\400033\4000331056\4000331056.npz,4000331056.npz,0,train
5669,data\raw\daisee\val\400033\4000331057\4000331057.npz,4000331057.npz,0,test
5670,data\raw\daisee\val\400033\4000331058\4000331058.npz,4000331058.npz,0,val
5671,data\raw\daisee\val\400033\4000331060\4000331060.npz,4000331060.npz,0,val
5672,data\raw\daisee\val\400033\4000331062\4000331062.npz,4000331062.npz,0,train
5673,data\raw\daisee\val\400033\4000331063\4000331063.npz,4000331063.npz,1,train
5674,data\raw\daisee\val\400033\4000331064\4000331064.npz,4000331064.npz,1,train
5675,data\raw\daisee\val\400033\4000331067\4000331067.npz,4000331067.npz,0,train
5676,data\raw\daisee\val\400033\4000331068\4000331068.npz,4000331068.npz,0,train
5677,data\raw\daisee\val\400033\4000331069\4000331069.npz,4000331069.npz,0,train
5678,data\raw\daisee\val\400033\4000332001\4000332001.npz,4000332001.npz,0,train
5679,data\raw\daisee\val\400033\4000332002\4000332002.npz,4000332002.npz,0,train
5680,data\raw\daisee\val\400033\4000332007\4000332007.npz,4000332007.npz,0,test
5681,data\raw\daisee\val\400033\4000332008\4000332008.npz,4000332008.npz,0,val
5682,data\raw\daisee\val\400033\4000332009\4000332009.npz,4000332009.npz,0,val
5683,data\raw\daisee\val\400033\4000332010\4000332010.npz,4000332010.npz,0,val
5684,data\raw\daisee\val\400033\4000332012\4000332012.npz,4000332012.npz,0,test
5685,data\raw\daisee\val\400033\4000332013\4000332013.npz,4000332013.npz,0,train
5686,data\raw\daisee\val\400033\4000332014\4000332014.npz,4000332014.npz,0,train
5687,data\raw\daisee\val\400033\4000332015\4000332015.npz,4000332015.npz,1,test
5688,data\raw\daisee\val\400033\4000332017\4000332017.npz,4000332017.npz,0,train
5689,data\raw\daisee\val\400033\4000332019\4000332019.npz,4000332019.npz,0,test
5690,data\raw\daisee\val\400033\4000332020\4000332020.npz,4000332020.npz,0,train
5691,data\raw\daisee\val\400033\4000332021\4000332021.npz,4000332021.npz,0,train
5692,data\raw\daisee\val\400033\4000332022\4000332022.npz,4000332022.npz,0,train
5693,data\raw\daisee\val\400033\4000332023\4000332023.npz,4000332023.npz,0,train
5694,data\raw\daisee\val\400033\4000332025\4000332025.npz,4000332025.npz,0,test
5695,data\raw\daisee\val\400033\4000332027\4000332027.npz,4000332027.npz,0,train
5696,data\raw\daisee\val\400033\4000332030\4000332030.npz,4000332030.npz,1,train
5697,data\raw\daisee\val\400033\4000332031\4000332031.npz,4000332031.npz,1,val
5698,data\raw\daisee\val\400033\4000332032\4000332032.npz,4000332032.npz,0,train
5699,data\raw\daisee\val\400033\4000332034\4000332034.npz,4000332034.npz,0,val
5700,data\raw\daisee\val\400033\4000332035\4000332035.npz,4000332035.npz,0,train
5701,data\raw\daisee\val\400033\4000332036\4000332036.npz,4000332036.npz,0,train
5702,data\raw\daisee\val\400033\4000332037\4000332037.npz,4000332037.npz,0,test
5703,data\raw\daisee\val\400033\4000332038\4000332038.npz,4000332038.npz,0,train
5704,data\raw\daisee\val\400033\4000332039\4000332039.npz,4000332039.npz,0,train
5705,data\raw\daisee\val\400033\4000332041\4000332041.npz,4000332041.npz,0,val
5706,data\raw\daisee\val\400033\4000332044\4000332044.npz,4000332044.npz,0,val
5707,data\raw\daisee\val\400033\4000332045\4000332045.npz,4000332045.npz,1,train
5708,data\raw\daisee\val\400033\4000332046\4000332046.npz,4000332046.npz,1,train
5709,data\raw\daisee\val\400033\4000332048\4000332048.npz,4000332048.npz,0,train
5710,data\raw\daisee\val\400033\4000332050\4000332050.npz,4000332050.npz,0,train
5711,data\raw\daisee\val\400033\4000332051\4000332051.npz,4000332051.npz,1,train
5712,data\raw\daisee\val\400033\4000332052\4000332052.npz,4000332052.npz,0,val
5713,data\raw\daisee\val\400033\4000332057\4000332057.npz,4000332057.npz,0,train
5714,data\raw\daisee\val\400033\4000332059\4000332059.npz,4000332059.npz,1,test
5715,data\raw\daisee\val\400033\4000332060\4000332060.npz,4000332060.npz,0,train
5716,data\raw\daisee\val\400033\4000332061\4000332061.npz,4000332061.npz,0,train
5717,data\raw\daisee\val\400033\4000332062\4000332062.npz,4000332062.npz,0,val
5718,data\raw\daisee\val\400033\4000332063\4000332063.npz,4000332063.npz,0,train
5719,data\raw\daisee\val\400033\4000332064\4000332064.npz,4000332064.npz,0,train
5720,data\raw\daisee\val\400033\4000332066\4000332066.npz,4000332066.npz,0,train
5721,data\raw\daisee\val\400033\4000332067\4000332067.npz,4000332067.npz,0,train
5722,data\raw\daisee\val\400033\4000332068\4000332068.npz,4000332068.npz,0,val
5723,data\raw\daisee\val\400033\4000332071\4000332071.npz,4000332071.npz,0,train
5724,data\raw\daisee\val\400033\4000332072\4000332072.npz,4000332072.npz,1,test
5725,data\raw\daisee\val\400033\4000332073\4000332073.npz,4000332073.npz,1,train
5726,data\raw\daisee\val\400033\4000332074\4000332074.npz,4000332074.npz,0,train
5727,data\raw\daisee\val\400033\4000332075\4000332075.npz,4000332075.npz,1,test
5728,data\raw\daisee\val\400033\4000332077\4000332077.npz,4000332077.npz,1,train
5729,data\raw\daisee\val\400033\4000332078\4000332078.npz,4000332078.npz,1,train
5730,data\raw\daisee\val\400033\4000332079\4000332079.npz,4000332079.npz,0,train
5731,data\raw\daisee\val\400033\4000332080\4000332080.npz,4000332080.npz,0,train
5732,data\raw\daisee\val\400033\4000332081\4000332081.npz,4000332081.npz,0,train
5733,data\raw\daisee\val\400033\4000332082\4000332082.npz,4000332082.npz,1,train
5734,data\raw\daisee\val\410019\4100191001\4100191001.npz,4100191001.npz,1,train
5735,data\raw\daisee\val\410019\4100191002\4100191002.npz,4100191002.npz,0,train
5736,data\raw\daisee\val\410019\4100191003\4100191003.npz,4100191003.npz,0,train
5737,data\raw\daisee\val\410019\4100191004\4100191004.npz,4100191004.npz,0,train
5738,data\raw\daisee\val\410019\4100191006\4100191006.npz,4100191006.npz,1,train
5739,data\raw\daisee\val\410019\4100191007\4100191007.npz,4100191007.npz,0,train
5740,data\raw\daisee\val\410019\4100191008\4100191008.npz,4100191008.npz,1,test
5741,data\raw\daisee\val\410019\4100191010\4100191010.npz,4100191010.npz,0,val
5742,data\raw\daisee\val\410019\4100191012\4100191012.npz,4100191012.npz,0,test
5743,data\raw\daisee\val\410019\4100191014\4100191014.npz,4100191014.npz,1,train
5744,data\raw\daisee\val\410019\4100191016\4100191016.npz,4100191016.npz,0,train
5745,data\raw\daisee\val\410019\4100191017\4100191017.npz,4100191017.npz,1,train
5746,data\raw\daisee\val\410019\4100191018\4100191018.npz,4100191018.npz,1,train
5747,data\raw\daisee\val\410019\4100191020\4100191020.npz,4100191020.npz,1,train
5748,data\raw\daisee\val\410019\4100191021\4100191021.npz,4100191021.npz,1,train
5749,data\raw\daisee\val\410019\4100191023\4100191023.npz,4100191023.npz,0,train
5750,data\raw\daisee\val\410019\4100191024\4100191024.npz,4100191024.npz,1,test
5751,data\raw\daisee\val\410019\4100191025\4100191025.npz,4100191025.npz,1,train
5752,data\raw\daisee\val\410019\4100191026\4100191026.npz,4100191026.npz,0,train
5753,data\raw\daisee\val\410019\4100191030\4100191030.npz,4100191030.npz,1,val
5754,data\raw\daisee\val\410019\4100191031\4100191031.npz,4100191031.npz,1,train
5755,data\raw\daisee\val\410019\4100191032\4100191032.npz,4100191032.npz,1,val
5756,data\raw\daisee\val\410019\4100191033\4100191033.npz,4100191033.npz,1,train
5757,data\raw\daisee\val\410019\4100191034\4100191034.npz,4100191034.npz,1,test
5758,data\raw\daisee\val\410019\4100191035\4100191035.npz,4100191035.npz,1,train
5759,data\raw\daisee\val\410019\4100191038\4100191038.npz,4100191038.npz,1,train
5760,data\raw\daisee\val\410019\4100191039\4100191039.npz,4100191039.npz,1,train
5761,data\raw\daisee\val\410019\4100191041\4100191041.npz,4100191041.npz,1,train
5762,data\raw\daisee\val\410019\4100191042\4100191042.npz,4100191042.npz,1,train
5763,data\raw\daisee\val\410019\4100191043\4100191043.npz,4100191043.npz,1,train
5764,data\raw\daisee\val\410019\4100191045\4100191045.npz,4100191045.npz,1,train
5765,data\raw\daisee\val\410019\4100191046\4100191046.npz,4100191046.npz,1,train
5766,data\raw\daisee\val\410019\4100191052\4100191052.npz,4100191052.npz,1,train
5767,data\raw\daisee\val\410019\4100191053\4100191053.npz,4100191053.npz,1,test
5768,data\raw\daisee\val\410019\4100192001\4100192001.npz,4100192001.npz,1,test
5769,data\raw\daisee\val\410019\4100192002\4100192002.npz,4100192002.npz,1,train
5770,data\raw\daisee\val\410019\4100192003\4100192003.npz,4100192003.npz,0,train
5771,data\raw\daisee\val\410019\4100192004\4100192004.npz,4100192004.npz,1,test
5772,data\raw\daisee\val\410019\4100192005\4100192005.npz,4100192005.npz,0,train
5773,data\raw\daisee\val\410019\4100192006\4100192006.npz,4100192006.npz,1,train
5774,data\raw\daisee\val\410019\4100192007\4100192007.npz,4100192007.npz,1,train
5775,data\raw\daisee\val\410019\4100192010\4100192010.npz,4100192010.npz,1,train
5776,data\raw\daisee\val\410019\4100192011\4100192011.npz,4100192011.npz,1,train
5777,data\raw\daisee\val\410019\4100192012\4100192012.npz,4100192012.npz,1,train
5778,data\raw\daisee\val\410019\4100192013\4100192013.npz,4100192013.npz,1,test
5779,data\raw\daisee\val\410019\4100192014\4100192014.npz,4100192014.npz,1,train
5780,data\raw\daisee\val\410019\4100192015\4100192015.npz,4100192015.npz,1,train
5781,data\raw\daisee\val\410019\4100192019\4100192019.npz,4100192019.npz,1,train
5782,data\raw\daisee\val\410019\4100192020\4100192020.npz,4100192020.npz,1,val
5783,data\raw\daisee\val\410019\4100192022\4100192022.npz,4100192022.npz,1,train
5784,data\raw\daisee\val\410019\4100192023\4100192023.npz,4100192023.npz,0,train
5785,data\raw\daisee\val\410019\4100192024\4100192024.npz,4100192024.npz,1,test
5786,data\raw\daisee\val\410019\4100192025\4100192025.npz,4100192025.npz,0,val
5787,data\raw\daisee\val\410019\4100192026\4100192026.npz,4100192026.npz,1,test
5788,data\raw\daisee\val\410019\4100192027\4100192027.npz,4100192027.npz,1,val
5789,data\raw\daisee\val\410019\4100192028\4100192028.npz,4100192028.npz,1,train
5790,data\raw\daisee\val\410019\4100192029\4100192029.npz,4100192029.npz,1,train
5791,data\raw\daisee\val\410019\4100192031\4100192031.npz,4100192031.npz,1,test
5792,data\raw\daisee\val\410019\4100192032\4100192032.npz,4100192032.npz,1,train
5793,data\raw\daisee\val\410019\4100192033\4100192033.npz,4100192033.npz,0,test
5794,data\raw\daisee\val\410019\4100192034\4100192034.npz,4100192034.npz,1,train
5795,data\raw\daisee\val\410019\4100192036\4100192036.npz,4100192036.npz,1,train
5796,data\raw\daisee\val\410019\4100192037\4100192037.npz,4100192037.npz,1,val
5797,data\raw\daisee\val\410019\4100192038\4100192038.npz,4100192038.npz,1,train
5798,data\raw\daisee\val\410019\4100192039\4100192039.npz,4100192039.npz,1,train
5799,data\raw\daisee\val\410019\4100192040\4100192040.npz,4100192040.npz,1,test
5800,data\raw\daisee\val\410019\4100192043\4100192043.npz,4100192043.npz,1,train
5801,data\raw\daisee\val\410019\4100192044\4100192044.npz,4100192044.npz,1,train
5802,data\raw\daisee\val\410019\4100192045\4100192045.npz,4100192045.npz,1,train
5803,data\raw\daisee\val\410019\4100192046\4100192046.npz,4100192046.npz,1,val
5804,data\raw\daisee\val\410019\4100192047\4100192047.npz,4100192047.npz,1,train
